city;state_id;state_name;county_name;lat;lon;latlon
Olmos Park;TX;Texas;Bexar;29.4749;-98.4866;29.47,-98.49
Horseshoe Bend;AR;Arkansas;Izard;36.2218;-91.7396;36.22,-91.74
Blaine;TN;Tennessee;Grainger;36.1478;-83.6939;36.15,-83.69
Mascot;TN;Tennessee;Knox;36.0673;-83.7649;36.07,-83.76
Collins;MS;Mississippi;Covington;31.6469;-89.5669;31.65,-89.57
Brogden;NC;North Carolina;Wayne;35.2961;-78.025;35.3,-78.03
Maggie Valley;NC;North Carolina;Haywood;35.5241;-83.0636;35.52,-83.06
Midway;GA;Georgia;Liberty;31.8003;-81.419;31.8,-81.42
Mayodan;NC;North Carolina;Rockingham;36.421;-79.9675;36.42,-79.97
Tioga Terrace;NY;New York;Tioga;42.0508;-76.1198;42.05,-76.12
Myersville;MD;Maryland;Frederick;39.5062;-77.569;39.51,-77.57
Estill;SC;South Carolina;Hampton;32.7538;-81.2412;32.75,-81.24
Fort Pierre;SD;South Dakota;Stanley;44.368;-100.3831;44.37,-100.38
Colonial Pine Hills;SD;South Dakota;Pennington;44.0141;-103.3146;44.01,-103.31
New Ellenton;SC;South Carolina;Aiken;33.4199;-81.6826;33.42,-81.68
Ball Ground;GA;Georgia;Cherokee;34.3426;-84.3637;34.34,-84.36
Kenilworth;IL;Illinois;Cook;42.0888;-87.7144;42.09,-87.71
McKinley;PA;Pennsylvania;Montgomery;40.0839;-75.1106;40.08,-75.11
Casey;IL;Illinois;Clark;39.3031;-87.9897;39.3,-87.99
Crystal Lake;CT;Connecticut;Tolland;41.9334;-72.3812;41.93,-72.38
Goose Creek Village;VA;Virginia;Loudoun;39.0432;-77.5254;39.04,-77.53
Talty;TX;Texas;Kaufman;32.6944;-96.4009;32.69,-96.4
Walnut Cove;NC;North Carolina;Stokes;36.2938;-80.1408;36.29,-80.14
Belle Plaine;IA;Iowa;Benton;41.8954;-92.2751;41.9,-92.28
Bloomfield;IN;Indiana;Greene;39.0261;-86.9374;39.03,-86.94
Boron;CA;California;Kern;35.0161;-117.6661;35.02,-117.67
Richland;MO;Missouri;Pulaski;37.861;-92.3993;37.86,-92.4
Sunray;TX;Texas;Moore;36.0184;-101.8245;36.02,-101.82
Aviston;IL;Illinois;Clinton;38.6162;-89.6087;38.62,-89.61
Holyoke;CO;Colorado;Phillips;40.582;-102.2975;40.58,-102.3
Dennison;OH;Ohio;Tuscarawas;40.3973;-81.3274;40.4,-81.33
Brighton;IL;Illinois;Macoupin;39.0406;-90.1408;39.04,-90.14
Elmendorf;TX;Texas;Bexar;29.258;-98.3218;29.26,-98.32
Oakland City;IN;Indiana;Gibson;38.3378;-87.3493;38.34,-87.35
Chesaning;MI;Michigan;Saginaw;43.1851;-84.12;43.19,-84.12
Lewisville;WA;Washington;Clark;45.8128;-122.5143;45.81,-122.51
Lawson Heights;PA;Pennsylvania;Westmoreland;40.2938;-79.3873;40.29,-79.39
La Fermina;PR;Puerto Rico;Humacao;18.1744;-65.8526;18.17,-65.85
Belle Rose;LA;Louisiana;Assumption;30.0422;-91.0497;30.04,-91.05
Bridgeport;WA;Washington;Douglas;48.0069;-119.6726;48.01,-119.67
Madelia;MN;Minnesota;Watonwan;44.0482;-94.4199;44.05,-94.42
Riverside;AL;Alabama;St. Clair;33.6171;-86.2042;33.62,-86.2
Paia;HI;Hawaii;Maui;20.9062;-156.3677;20.91,-156.37
Horse Cave;KY;Kentucky;Hart;37.1738;-85.9146;37.17,-85.91
Franklinton;NC;North Carolina;Franklin;36.1012;-78.4551;36.1,-78.46
Lake Kiowa;TX;Texas;Cooke;33.5703;-97.0129;33.57,-97.01
Astatula;FL;Florida;Lake;28.7065;-81.7346;28.71,-81.73
Olivia;MN;Minnesota;Renville;44.777;-94.9971;44.78,-95
Weatherby Lake;MO;Missouri;Platte;39.2366;-94.6958;39.24,-94.7
Oliver;PA;Pennsylvania;Fayette;39.9153;-79.7212;39.92,-79.72
Matamoras;PA;Pennsylvania;Pike;41.3666;-74.6997;41.37,-74.7
Brookwood;AL;Alabama;Tuscaloosa;33.2398;-87.3277;33.24,-87.33
Ross;CA;California;Marin;37.9638;-122.5615;37.96,-122.56
Mayer;MN;Minnesota;Carver;44.8868;-93.8904;44.89,-93.89
Kirbyville;TX;Texas;Jasper;30.6578;-93.9001;30.66,-93.9
Rio Verde;AZ;Arizona;Maricopa;33.7278;-111.674;33.73,-111.67
Drumright;OK;Oklahoma;Creek;35.9905;-96.5977;35.99,-96.6
Berkshire Lakes;FL;Florida;Collier;26.1602;-81.7274;26.16,-81.73
Zion;PA;Pennsylvania;Centre;40.9167;-77.6908;40.92,-77.69
Haynesville;LA;Louisiana;Claiborne;32.9667;-93.1376;32.97,-93.14
Dolgeville;NY;New York;Herkimer;43.1031;-74.7749;43.1,-74.77
Chamberlain;SD;South Dakota;Brule;43.7956;-99.3263;43.8,-99.33
Arroyo Seco;NM;New Mexico;Taos;36.5215;-105.5861;36.52,-105.59
Fairmont;NC;North Carolina;Robeson;34.4947;-79.1136;34.49,-79.11
Adamstown;PA;Pennsylvania;Lancaster;40.2417;-76.0608;40.24,-76.06
East Berwick;PA;Pennsylvania;Luzerne;41.0657;-76.2208;41.07,-76.22
Fox Lake Hills;IL;Illinois;Lake;42.4127;-88.127;42.41,-88.13
Laurel Lake;NJ;New Jersey;Cumberland;39.3265;-75.0305;39.33,-75.03
Anza;CA;California;Riverside;33.5678;-116.6966;33.57,-116.7
Bentleyville;PA;Pennsylvania;Washington;40.1178;-80.0044;40.12,-80
Sun Valley;PA;Pennsylvania;Monroe;40.9801;-75.4688;40.98,-75.47
Leavenworth;WA;Washington;Chelan;47.5952;-120.6628;47.6,-120.66
Halstead;KS;Kansas;Harvey;37.9999;-97.5102;38,-97.51
Swepsonville;NC;North Carolina;Alamance;36.0285;-79.3549;36.03,-79.35
Villa Grove;IL;Illinois;Douglas;39.8645;-88.16;39.86,-88.16
North Conway;NH;New Hampshire;Carroll;44.0415;-71.1224;44.04,-71.12
Owings;MD;Maryland;Calvert;38.7117;-76.6055;38.71,-76.61
Walkerton;IN;Indiana;St. Joseph;41.4656;-86.4825;41.47,-86.48
Channel Islands Beach;CA;California;Ventura;34.1625;-119.2241;34.16,-119.22
Blacksburg;SC;South Carolina;Cherokee;35.122;-81.5182;35.12,-81.52
La Pine;OR;Oregon;Deschutes;43.6869;-121.4853;43.69,-121.49
Plumsteadville;PA;Pennsylvania;Bucks;40.3863;-75.1428;40.39,-75.14
Excelsior;MN;Minnesota;Hennepin;44.9025;-93.5663;44.9,-93.57
Ninety Six;SC;South Carolina;Greenwood;34.1696;-82.0239;34.17,-82.02
Galateo;PR;Puerto Rico;Toa Alta;18.364;-66.259;18.36,-66.26
Uvalde Estates;TX;Texas;Uvalde;29.1695;-99.8329;29.17,-99.83
Woodsfield;OH;Ohio;Monroe;39.7631;-81.1169;39.76,-81.12
Wilberforce;OH;Ohio;Greene;39.7151;-83.8847;39.72,-83.88
Butler;AL;Alabama;Choctaw;32.0965;-88.2108;32.1,-88.21
Westminster;SC;South Carolina;Oconee;34.6656;-83.0911;34.67,-83.09
Neillsville;WI;Wisconsin;Clark;44.5605;-90.5906;44.56,-90.59
Inez;TX;Texas;Victoria;28.8718;-96.7959;28.87,-96.8
Reidsville;GA;Georgia;Tattnall;32.0871;-82.1244;32.09,-82.12
Leachville;AR;Arkansas;Mississippi;35.9039;-90.2625;35.9,-90.26
Bagdad;AZ;Arizona;Yavapai;34.5771;-113.1771;34.58,-113.18
Ciales;PR;Puerto Rico;Ciales;18.3357;-66.4723;18.34,-66.47
Windy Hills;KY;Kentucky;Jefferson;38.2702;-85.6378;38.27,-85.64
Rangely;CO;Colorado;Rio Blanco;40.0861;-108.7795;40.09,-108.78
Hudson;MI;Michigan;Lenawee;41.8569;-84.3451;41.86,-84.35
Glen Lyon;PA;Pennsylvania;Luzerne;41.1806;-76.0785;41.18,-76.08
Gap;PA;Pennsylvania;Lancaster;39.9888;-76.0212;39.99,-76.02
Granby;MO;Missouri;Newton;36.918;-94.2607;36.92,-94.26
Canadian;TX;Texas;Hemphill;35.9096;-100.3838;35.91,-100.38
San Rafael;NM;New Mexico;Cibola;35.101;-107.8899;35.1,-107.89
Henry;IL;Illinois;Marshall;41.1172;-89.3569;41.12,-89.36
Perry;MI;Michigan;Shiawassee;42.8195;-84.232;42.82,-84.23
Waynesboro;TN;Tennessee;Wayne;35.3235;-87.7593;35.32,-87.76
Riverbend;WA;Washington;King;47.4653;-121.7493;47.47,-121.75
Center;CO;Colorado;Saguache;37.7512;-106.1105;37.75,-106.11
South Taft;CA;California;Kern;35.1293;-119.4575;35.13,-119.46
New Eagle;PA;Pennsylvania;Washington;40.2063;-79.9532;40.21,-79.95
Center Point;NM;New Mexico;San Juan;36.872;-107.9551;36.87,-107.96
Leonardo;NJ;New Jersey;Monmouth;40.419;-74.0599;40.42,-74.06
North Falmouth;MA;Massachusetts;Barnstable;41.6394;-70.6251;41.64,-70.63
Sugarcreek;OH;Ohio;Tuscarawas;40.5076;-81.6409;40.51,-81.64
Burns Harbor;IN;Indiana;Porter;41.6187;-87.1257;41.62,-87.13
Fruitland;NC;North Carolina;Henderson;35.3928;-82.4119;35.39,-82.41
Dalworthington Gardens;TX;Texas;Tarrant;32.6937;-97.1567;32.69,-97.16
Croswell;MI;Michigan;Sanilac;43.2736;-82.6177;43.27,-82.62
Como;WI;Wisconsin;Walworth;42.6126;-88.4858;42.61,-88.49
Spring City;TN;Tennessee;Rhea;35.6881;-84.8622;35.69,-84.86
Lincoln Park;NY;New York;Ulster;41.9566;-74.0018;41.96,-74
Santa Rosa Valley;CA;California;Ventura;34.2459;-118.9018;34.25,-118.9
York;AL;Alabama;Sumter;32.4998;-88.2938;32.5,-88.29
Kahuku;HI;Hawaii;Honolulu;21.6793;-157.9473;21.68,-157.95
Glen Rock;PA;Pennsylvania;York;39.7935;-76.7307;39.79,-76.73
Texanna;OK;Oklahoma;McIntosh;35.3572;-95.5047;35.36,-95.5
Fredonia;WI;Wisconsin;Ozaukee;43.4715;-87.949;43.47,-87.95
Ravensworth;VA;Virginia;Fairfax;38.8033;-77.2222;38.8,-77.22
North Sarasota;FL;Florida;Sarasota;27.3592;-82.5213;27.36,-82.52
Brownville;NJ;New Jersey;Middlesex;40.4014;-74.2959;40.4,-74.3
Park Falls;WI;Wisconsin;Price;45.9348;-90.4464;45.93,-90.45
Corralitos;CA;California;Santa Cruz;36.9941;-121.7892;36.99,-121.79
Mountain City;TN;Tennessee;Johnson;36.4696;-81.8049;36.47,-81.8
Winnie;TX;Texas;Chambers;29.8167;-94.3807;29.82,-94.38
Shawneeland;VA;Virginia;Frederick;39.1968;-78.3465;39.2,-78.35
Helmetta;NJ;New Jersey;Middlesex;40.3777;-74.4238;40.38,-74.42
Middletown;IN;Indiana;Henry;40.0595;-85.5423;40.06,-85.54
Kinsey;AL;Alabama;Houston;31.2926;-85.3353;31.29,-85.34
Allyn;WA;Washington;Mason;47.3863;-122.8386;47.39,-122.84
Darlington;WI;Wisconsin;Lafayette;42.6765;-90.1201;42.68,-90.12
Rockwell City;IA;Iowa;Calhoun;42.3981;-94.6289;42.4,-94.63
Whitesboro;NJ;New Jersey;Cape May;39.0419;-74.8677;39.04,-74.87
Greenfield;TN;Tennessee;Weakley;36.16;-88.8036;36.16,-88.8
Nekoosa;WI;Wisconsin;Wood;44.3134;-89.9073;44.31,-89.91
Beresford;SD;South Dakota;Union;43.0797;-96.7803;43.08,-96.78
Bertsch-Oceanview;CA;California;Del Norte;41.7524;-124.1594;41.75,-124.16
East Oakdale;CA;California;Stanislaus;37.7855;-120.8009;37.79,-120.8
Rockville;MN;Minnesota;Stearns;45.4654;-94.3218;45.47,-94.32
Chester;WV;West Virginia;Hancock;40.6129;-80.5628;40.61,-80.56
Lake Ozark;MO;Missouri;Miller;38.2035;-92.6258;38.2,-92.63
Upper Nyack;NY;New York;Rockland;41.1143;-73.9058;41.11,-73.91
Italy;TX;Texas;Ellis;32.1857;-96.8867;32.19,-96.89
Charlevoix;MI;Michigan;Charlevoix;45.3137;-85.2558;45.31,-85.26
Cross City;FL;Florida;Dixie;29.6386;-83.1248;29.64,-83.12
Ingalls;IN;Indiana;Madison;39.9748;-85.8157;39.97,-85.82
Wheeler AFB;HI;Hawaii;Honolulu;21.4756;-158.0352;21.48,-158.04
Thoreau;NM;New Mexico;McKinley;35.4251;-108.2012;35.43,-108.2
Mission Canyon;CA;California;Santa Barbara;34.4549;-119.7121;34.45,-119.71
Poland;OH;Ohio;Mahoning;41.022;-80.6156;41.02,-80.62
Farmington;MS;Mississippi;Alcorn;34.9224;-88.4432;34.92,-88.44
Hinton;WV;West Virginia;Summers;37.6652;-80.8828;37.67,-80.88
Tahoka;TX;Texas;Lynn;33.164;-101.7949;33.16,-101.79
Sorgho;KY;Kentucky;Daviess;37.7518;-87.219;37.75,-87.22
Prince Frederick;MD;Maryland;Calvert;38.544;-76.5879;38.54,-76.59
Newaygo;MI;Michigan;Newaygo;43.4162;-85.8031;43.42,-85.8
La Porte City;IA;Iowa;Black Hawk;42.3137;-92.1913;42.31,-92.19
Koloa;HI;Hawaii;Kauai;21.9031;-159.4611;21.9,-159.46
Bay;AR;Arkansas;Craighead;35.7456;-90.5546;35.75,-90.55
Hermann;MO;Missouri;Gasconade;38.6983;-91.4342;38.7,-91.43
Petersburg;IN;Indiana;Pike;38.4919;-87.281;38.49,-87.28
Bellevue;IA;Iowa;Jackson;42.2624;-90.4318;42.26,-90.43
Effort;PA;Pennsylvania;Monroe;40.9436;-75.439;40.94,-75.44
Thruston;KY;Kentucky;Daviess;37.7903;-87.0265;37.79,-87.03
Graceville;FL;Florida;Jackson;30.9609;-85.5123;30.96,-85.51
Hedwig Village;TX;Texas;Harris;29.7799;-95.5193;29.78,-95.52
Ozona;TX;Texas;Crockett;30.7074;-101.206;30.71,-101.21
Dover;AR;Arkansas;Pope;35.391;-93.1143;35.39,-93.11
Cass City;MI;Michigan;Tuscola;43.6007;-83.1767;43.6,-83.18
Bodfish;CA;California;Kern;35.5765;-118.4764;35.58,-118.48
Inverness;CO;Colorado;Arapahoe;39.5758;-104.8653;39.58,-104.87
Cienegas Terrace;TX;Texas;Val Verde;29.3687;-100.9432;29.37,-100.94
Des Allemands;LA;Louisiana;St. Charles;29.8162;-90.4746;29.82,-90.47
Alamo;TN;Tennessee;Crockett;35.783;-89.1168;35.78,-89.12
Leipsic;OH;Ohio;Putnam;41.1096;-83.9674;41.11,-83.97
Heber-Overgaard;AZ;Arizona;Navajo;34.4141;-110.5696;34.41,-110.57
Wray;CO;Colorado;Yuma;40.0802;-102.2284;40.08,-102.23
Many;LA;Louisiana;Sabine;31.566;-93.4773;31.57,-93.48
Kensington;MD;Maryland;Montgomery;39.0269;-77.0736;39.03,-77.07
Elysburg;PA;Pennsylvania;Northumberland;40.868;-76.5492;40.87,-76.55
Drew;MS;Mississippi;Sunflower;33.8101;-90.5304;33.81,-90.53
Cabin John;MD;Maryland;Montgomery;38.9742;-77.1632;38.97,-77.16
Lemont;PA;Pennsylvania;Centre;40.8121;-77.816;40.81,-77.82
Bay City;OR;Oregon;Tillamook;45.5216;-123.8858;45.52,-123.89
Fritch;TX;Texas;Hutchinson;35.6431;-101.5964;35.64,-101.6
Tremont;IL;Illinois;Tazewell;40.5253;-89.4888;40.53,-89.49
Taylorsville;NC;North Carolina;Alexander;35.9175;-81.1754;35.92,-81.18
Spruce Pine;NC;North Carolina;Mitchell;35.9104;-82.0731;35.91,-82.07
West Hammond;NM;New Mexico;San Juan;36.6807;-108.0433;36.68,-108.04
Eleele;HI;Hawaii;Kauai;21.9087;-159.5802;21.91,-159.58
Brewster;WA;Washington;Okanogan;48.1015;-119.7762;48.1,-119.78
Palmas del Mar;PR;Puerto Rico;Humacao;18.0922;-65.8005;18.09,-65.8
Los Llanos;PR;Puerto Rico;Coamo;18.0579;-66.4092;18.06,-66.41
Port Allegany;PA;Pennsylvania;McKean;41.8148;-78.2769;41.81,-78.28
Kerhonkson;NY;New York;Ulster;41.7779;-74.2955;41.78,-74.3
San Ysidro;NM;New Mexico;Doña Ana;32.3568;-106.8129;32.36,-106.81
Altamont;IL;Illinois;Effingham;39.0566;-88.7477;39.06,-88.75
Riverside;PA;Pennsylvania;Northumberland;40.9459;-76.6461;40.95,-76.65
Morrisville;VT;Vermont;Lamoille;44.5583;-72.5933;44.56,-72.59
Pegram;TN;Tennessee;Cheatham;36.1037;-87.0565;36.1,-87.06
Lake Holiday;VA;Virginia;Frederick;39.3092;-78.3245;39.31,-78.32
Gassville;AR;Arkansas;Baxter;36.2849;-92.4869;36.28,-92.49
Driggs;ID;Idaho;Teton;43.7299;-111.1043;43.73,-111.1
Kimball;NE;Nebraska;Kimball;41.2335;-103.6513;41.23,-103.65
Sells;AZ;Arizona;Pima;31.9202;-111.8775;31.92,-111.88
Lake Summerset;IL;Illinois;Winnebago;42.4519;-89.3986;42.45,-89.4
Sour Lake;TX;Texas;Hardin;30.1378;-94.4046;30.14,-94.4
New Lisbon;WI;Wisconsin;Juneau;43.8781;-90.1624;43.88,-90.16
Rockville;IN;Indiana;Parke;39.7666;-87.2295;39.77,-87.23
Whitesburg;KY;Kentucky;Letcher;37.1183;-82.823;37.12,-82.82
Eddystone;PA;Pennsylvania;Delaware;39.8566;-75.3342;39.86,-75.33
Rouses Point;NY;New York;Clinton;44.9933;-73.3633;44.99,-73.36
Oakboro;NC;North Carolina;Stanly;35.2283;-80.3339;35.23,-80.33
Pine Beach;NJ;New Jersey;Ocean;39.9359;-74.17;39.94,-74.17
Pine Crest;TN;Tennessee;Carter;36.2965;-82.3106;36.3,-82.31
Sierra Ridge;CO;Colorado;Douglas;39.5286;-104.8172;39.53,-104.82
Bridgeport;AL;Alabama;Jackson;34.9496;-85.7243;34.95,-85.72
Cudjoe Key;FL;Florida;Monroe;24.6745;-81.4986;24.67,-81.5
Colorado City;CO;Colorado;Pueblo;37.9381;-104.8451;37.94,-104.85
Staples;MN;Minnesota;Wadena;46.369;-94.8019;46.37,-94.8
Masury;OH;Ohio;Trumbull;41.2083;-80.5378;41.21,-80.54
San José;PR;Puerto Rico;Toa Baja;18.4029;-66.2492;18.4,-66.25
Stagecoach;NV;Nevada;Lyon;39.3656;-119.3832;39.37,-119.38
West Wareham;MA;Massachusetts;Plymouth;41.79;-70.755;41.79,-70.76
Jackson;KY;Kentucky;Breathitt;37.5589;-83.3783;37.56,-83.38
Rolling Fork;MS;Mississippi;Sharkey;32.9073;-90.8769;32.91,-90.88
Kouts;IN;Indiana;Porter;41.3172;-87.0266;41.32,-87.03
Gambier;OH;Ohio;Knox;40.3764;-82.3949;40.38,-82.39
Tullytown;PA;Pennsylvania;Bucks;40.1401;-74.8107;40.14,-74.81
Belvedere;CA;California;Marin;37.8735;-122.4662;37.87,-122.47
South Pottstown;PA;Pennsylvania;Chester;40.2367;-75.6599;40.24,-75.66
Commerce;OK;Oklahoma;Ottawa;36.9349;-94.8615;36.93,-94.86
Stephens City;VA;Virginia;Frederick;39.0902;-78.223;39.09,-78.22
Georgetown;PA;Pennsylvania;Luzerne;41.2271;-75.8722;41.23,-75.87
Macopin;NJ;New Jersey;Passaic;41.0336;-74.3828;41.03,-74.38
Greensburg;KY;Kentucky;Green;37.2599;-85.4962;37.26,-85.5
Kerens;TX;Texas;Navarro;32.1308;-96.2252;32.13,-96.23
Isle of Hope;GA;Georgia;Chatham;31.9848;-81.0532;31.98,-81.05
Lakeview;CA;California;Riverside;33.8285;-117.1233;33.83,-117.12
Rineyville;KY;Kentucky;Hardin;37.7501;-85.9703;37.75,-85.97
Monrovia;MD;Maryland;Frederick;39.357;-77.2747;39.36,-77.27
Turner;OR;Oregon;Marion;44.8489;-122.9518;44.85,-122.95
Mayflower;AR;Arkansas;Faulkner;34.9688;-92.4224;34.97,-92.42
Chetek;WI;Wisconsin;Barron;45.316;-91.6532;45.32,-91.65
Kentwood;LA;Louisiana;Tangipahoa;30.9339;-90.5153;30.93,-90.52
Marcus Hook;PA;Pennsylvania;Delaware;39.8131;-75.4165;39.81,-75.42
Kalkaska;MI;Michigan;Kalkaska;44.7318;-85.1834;44.73,-85.18
Magnolia;TX;Texas;Montgomery;30.2115;-95.742;30.21,-95.74
Athens;IL;Illinois;Menard;39.9618;-89.7217;39.96,-89.72
Gibbsboro;NJ;New Jersey;Camden;39.8333;-74.9657;39.83,-74.97
Elberta;AL;Alabama;Baldwin;30.3855;-87.5888;30.39,-87.59
Falconer;NY;New York;Chautauqua;42.1191;-79.1969;42.12,-79.2
Kenly;NC;North Carolina;Johnston;35.5885;-78.137;35.59,-78.14
Mount Zion;GA;Georgia;Carroll;33.6408;-85.1803;33.64,-85.18
Sparks;GA;Georgia;Cook;31.1693;-83.4405;31.17,-83.44
Sugar City;ID;Idaho;Madison;43.8762;-111.751;43.88,-111.75
New Miami;OH;Ohio;Butler;39.4319;-84.5399;39.43,-84.54
Mariano Colón;PR;Puerto Rico;Coamo;18.0287;-66.3356;18.03,-66.34
Antlers;OK;Oklahoma;Pushmataha;34.2329;-95.6229;34.23,-95.62
North Judson;IN;Indiana;Starke;41.2161;-86.7769;41.22,-86.78
Thornton;IL;Illinois;Cook;41.5711;-87.6187;41.57,-87.62
Dunkirk;MD;Maryland;Calvert;38.7156;-76.673;38.72,-76.67
Wakarusa;IN;Indiana;Elkhart;41.5336;-86.0137;41.53,-86.01
Flandreau;SD;South Dakota;Moody;44.0465;-96.5983;44.05,-96.6
Lake of the Woods;IL;Illinois;Champaign;40.2056;-88.3725;40.21,-88.37
Plattsburg;MO;Missouri;Clinton;39.5644;-94.4615;39.56,-94.46
Haslet;TX;Texas;Tarrant;32.9609;-97.3387;32.96,-97.34
Anahuac;TX;Texas;Chambers;29.7649;-94.6787;29.76,-94.68
Wrens;GA;Georgia;Jefferson;33.207;-82.3878;33.21,-82.39
Eureka;KS;Kansas;Greenwood;37.8261;-96.289;37.83,-96.29
Roosevelt Gardens;FL;Florida;Broward;26.1406;-80.181;26.14,-80.18
Juniper Canyon;OR;Oregon;Crook;44.2027;-120.755;44.2,-120.76
Siena College;NY;New York;Albany;42.719;-73.75;42.72,-73.75
Rockwell;NC;North Carolina;Rowan;35.5538;-80.407;35.55,-80.41
Brundidge;AL;Alabama;Pike;31.7182;-85.8178;31.72,-85.82
Lithopolis;OH;Ohio;Fairfield;39.8112;-82.8155;39.81,-82.82
Cave City;AR;Arkansas;Sharp;35.9481;-91.5468;35.95,-91.55
Gumlog;GA;Georgia;Franklin;34.495;-83.0975;34.5,-83.1
Stanfield;OR;Oregon;Umatilla;45.7846;-119.2187;45.78,-119.22
Fannett;TX;Texas;Jefferson;29.925;-94.2389;29.93,-94.24
Merkel;TX;Texas;Taylor;32.4698;-100.0111;32.47,-100.01
Oakhurst;OK;Oklahoma;Tulsa;36.0825;-96.0643;36.08,-96.06
Alpha;NJ;New Jersey;Warren;40.6598;-75.1571;40.66,-75.16
Westmorland;CA;California;Imperial;33.0389;-115.6223;33.04,-115.62
West Branch;IA;Iowa;Cedar;41.6661;-91.3441;41.67,-91.34
Colfax;CA;California;Placer;39.0938;-120.9532;39.09,-120.95
Meyersdale;PA;Pennsylvania;Somerset;39.8133;-79.0277;39.81,-79.03
Woodbine;NJ;New Jersey;Cape May;39.2283;-74.8096;39.23,-74.81
Anchor Point;AK;Alaska;Kenai Peninsula;59.7703;-151.7052;59.77,-151.71
Sully Square;VA;Virginia;Fairfax;38.9183;-77.4248;38.92,-77.42
Shinnston;WV;West Virginia;Harrison;39.3923;-80.2989;39.39,-80.3
Tavernier;FL;Florida;Monroe;25.0188;-80.5132;25.02,-80.51
Lamoni;IA;Iowa;Decatur;40.6201;-93.9308;40.62,-93.93
Lima;PA;Pennsylvania;Delaware;39.9194;-75.4416;39.92,-75.44
Pleasantdale;NJ;New Jersey;Essex;40.8061;-74.2713;40.81,-74.27
Cherryvale;KS;Kansas;Montgomery;37.269;-95.5536;37.27,-95.55
Manchester;MI;Michigan;Washtenaw;42.1483;-84.0346;42.15,-84.03
Oak Hills;PA;Pennsylvania;Butler;40.8262;-79.9152;40.83,-79.92
Wells;MN;Minnesota;Faribault;43.7427;-93.7281;43.74,-93.73
Carlisle;AR;Arkansas;Lonoke;34.7947;-91.7361;34.79,-91.74
Johnsonburg;PA;Pennsylvania;Elk;41.4913;-78.6791;41.49,-78.68
McConnelsville;OH;Ohio;Morgan;39.6568;-81.8467;39.66,-81.85
Pymatuning Central;PA;Pennsylvania;Crawford;41.5855;-80.4795;41.59,-80.48
Pojoaque;NM;New Mexico;Santa Fe;35.8962;-106.0105;35.9,-106.01
New Market;VA;Virginia;Shenandoah;38.6459;-78.6709;38.65,-78.67
Ten Mile Run;NJ;New Jersey;Somerset;40.4218;-74.589;40.42,-74.59
Warsaw;VA;Virginia;Richmond;37.9603;-76.761;37.96,-76.76
Scottsville;NY;New York;Monroe;43.0221;-77.7555;43.02,-77.76
East Ithaca;NY;New York;Tompkins;42.4276;-76.4612;42.43,-76.46
Davisboro;GA;Georgia;Washington;32.9826;-82.6032;32.98,-82.6
Delcambre;LA;Louisiana;Vermilion;29.9516;-91.9916;29.95,-91.99
Carlin;NV;Nevada;Elko;40.719;-116.1081;40.72,-116.11
Woodcreek;TX;Texas;Hays;30.0266;-98.1115;30.03,-98.11
Big Lake;WA;Washington;Skagit;48.389;-122.2435;48.39,-122.24
Guyton;GA;Georgia;Effingham;32.341;-81.4224;32.34,-81.42
Stonewall;LA;Louisiana;De Soto;32.2716;-93.8099;32.27,-93.81
Kiln;MS;Mississippi;Hancock;30.4171;-89.4322;30.42,-89.43
Point of Rocks;MD;Maryland;Frederick;39.2782;-77.5291;39.28,-77.53
Cumberland;KY;Kentucky;Harlan;36.9824;-82.992;36.98,-82.99
East Quincy;CA;California;Plumas;39.9165;-120.9189;39.92,-120.92
Neodesha;KS;Kansas;Wilson;37.4241;-95.6848;37.42,-95.68
Council Grove;KS;Kansas;Morris;38.6617;-96.4909;38.66,-96.49
Blue Mound;TX;Texas;Tarrant;32.8543;-97.3383;32.85,-97.34
Anderson;MO;Missouri;McDonald;36.6532;-94.4441;36.65,-94.44
Schofield;WI;Wisconsin;Marathon;44.9152;-89.6144;44.92,-89.61
Prairie Creek;AR;Arkansas;Benton;36.3412;-94.0602;36.34,-94.06
Spring Arbor;MI;Michigan;Jackson;42.2055;-84.5551;42.21,-84.56
Bloomfield;MO;Missouri;Stoddard;36.8875;-89.9306;36.89,-89.93
North Beach Haven;NJ;New Jersey;Ocean;39.6008;-74.2123;39.6,-74.21
Rising Sun;IN;Indiana;Ohio;38.9531;-84.8544;38.95,-84.85
Westby;WI;Wisconsin;Vernon;43.653;-90.8584;43.65,-90.86
Mountain Lodge Park;NY;New York;Orange;41.3867;-74.1419;41.39,-74.14
Essex Fells;NJ;New Jersey;Essex;40.8271;-74.2798;40.83,-74.28
Royal City;WA;Washington;Grant;46.9018;-119.6205;46.9,-119.62
Wilderness Rim;WA;Washington;King;47.4464;-121.769;47.45,-121.77
Vernonia;OR;Oregon;Columbia;45.8611;-123.1834;45.86,-123.18
Pine Level;NC;North Carolina;Johnston;35.5029;-78.2492;35.5,-78.25
Lincoln;AR;Arkansas;Washington;35.949;-94.4174;35.95,-94.42
Southmont;PA;Pennsylvania;Cambria;40.3108;-78.9327;40.31,-78.93
Wenonah;NJ;New Jersey;Gloucester;39.7913;-75.1486;39.79,-75.15
Pennville;PA;Pennsylvania;York;39.7869;-76.9921;39.79,-76.99
Hoback;WY;Wyoming;Teton;43.3082;-110.7443;43.31,-110.74
Hebron;OH;Ohio;Licking;39.9644;-82.4898;39.96,-82.49
